hs_link,hs_name,hs_city,hs_state,player_link,player_name,pos,nfl_team,year_min,year_max
high_schools.cgi?id=93b938b4,Greenwich,Greenwich,CT,/players/S/SullJo24.htm,John Sullivan,C,"MIN,WAS,LAR",2008,2018
high_schools.cgi?id=93b938b4,Greenwich,Greenwich,CT,/players/Y/YounSt00.htm,Steve Young,QB,"TAM,SFO",1985,1999
high_schools.cgi?id=93b938b4,Greenwich,Greenwich,CT,/players/B/BellKe01.htm,Ken Bell,RB-WR,DEN,1986,1989
<<<<<<< HEAD
high_schools.cgi?id=93b8be0d,Suffield Academy,Suffield,CT,/players/E/EkejIs20.htm,Isaiah Ekejiuba,LB,"OAK,DET",2005,2011
=======
high_schools.cgi?id=93b938b4,Greenwich,Greenwich,CT,/players/D/DeLuTo20.htm,Tony DeLuca,NT,GNB,1984,1984
high_schools.cgi?id=93b8be0d,Suffield Academy,Suffield,CT,/players/E/EkejIs20.htm,Isaiah Ekejiuba,LB,"OAK,DET",2005,2011
high_schools.cgi?id=93b8be0d,Suffield Academy,Suffield,CT,/players/T/TryoEd20.htm,Eddie Tryon,TB-WB,NYY,1927,1927
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93b8be0d,Suffield Academy,Suffield,CT,/players/B/BabcSa20.htm,Sam Babcock,WB-FB-BB,CAN,1926,1926
high_schools.cgi?id=93baf813,King School,Stamford,CT,/players/P/PierKe00.htm,Kevin Pierre-Louis,OLB,"SEA,KAN,NYJ,CHI,WAS",2014,2020
high_schools.cgi?id=93baf813,King School,Stamford,CT,/players/R/ReddSi00.htm,Silas Redd,RB,WAS,2014,2014
high_schools.cgi?id=93baf813,King School,Stamford,CT,/players/C/CollNa20.htm,Nate Collins,DT,"JAX,CHI",2010,2013
high_schools.cgi?id=93b90b31,Crosby,Waterbury,CT,/players/C/CunnJe00.htm,Jerome Cunningham,TE,"NYG,DET,WAS",2014,2019
high_schools.cgi?id=93b90b31,Crosby,Waterbury,CT,/players/B/BarzFr20.htm,Fritz Barzilauskas,G,"BOS,NYY,NYG",1947,1951
high_schools.cgi?id=93b90b31,Crosby,Waterbury,CT,/players/M/MullGe20.htm,George Mulligan,E,PHI,1936,1936
<<<<<<< HEAD
high_schools.cgi?id=93bb1f50,Fairfield Prep,Fairfield,CT,/players/R/RoboFr20.htm,Frank Robotti,LB,BOS,1961,1961
high_schools.cgi?id=407bbc16,Avon Old Farms,Avon,CT,/players/C/CoxxMi00.htm,Michael Cox,RB,NYG,2013,2014
high_schools.cgi?id=407bbc16,Avon Old Farms,Avon,CT,/players/H/HethCh00.htm,Chris Hetherington,FB,"IND,CAR,STL,OAK,SFO",1996,2006
=======
high_schools.cgi?id=93bb1f50,Fairfield Prep,Fairfield,CT,/players/C/CostBr20.htm,Brad Costello ,P,CIN,1998,1999
high_schools.cgi?id=93bb1f50,Fairfield Prep,Fairfield,CT,/players/S/SkorBo00.htm,Bob Skoronski,T-C,GNB,1956,1968
high_schools.cgi?id=93bb1f50,Fairfield Prep,Fairfield,CT,/players/R/RoboFr20.htm,Frank Robotti,LB,BOS,1961,1961
high_schools.cgi?id=407bbc16,Avon Old Farms,Avon,CT,/players/C/CoxxMi00.htm,Michael Cox,RB,NYG,2013,2014
high_schools.cgi?id=407bbc16,Avon Old Farms,Avon,CT,/players/G/GreeKh00.htm,Khaseem Greene,OLB,CHI,2013,2014
high_schools.cgi?id=407bbc16,Avon Old Farms,Avon,CT,/players/H/HethCh00.htm,Chris Hetherington,FB,"IND,CAR,STL,OAK,SFO",1996,2006
high_schools.cgi?id=93bd0522,Marianapolis Academy,Thompson,CT,/players/K/KissEd20.htm,Ed Kissell,DB,PIT,1952,1954
high_schools.cgi?id=93bd0522,Marianapolis Academy,Thompson,CT,/players/H/HiggLu20.htm,Luke Higgins,G,BCL,1947,1947
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bd0522,Marianapolis Academy,Thompson,CT,/players/T/TobiGe20.htm,George Tobin,G-LB,NYG,1947,1947
high_schools.cgi?id=93b99ad5,Norwich Free Academy,Norwich,CT,/players/S/SkipTu00.htm,Tuzar Skipper,LB,"NYG,TEN",2019,2020
high_schools.cgi?id=93b99ad5,Norwich Free Academy,Norwich,CT,/players/S/ShauMa99.htm,Matt Shaughnessy,DE,"OAK,ARI",2009,2014
high_schools.cgi?id=93b99ad5,Norwich Free Academy,Norwich,CT,/players/B/BoulGi20.htm,Gil Bouley,T-DT,RAM,1945,1950
<<<<<<< HEAD
=======
high_schools.cgi?id=93bf60c9,Enfield,Enfield,CT,/players/P/PiepMi20.htm,Milt Piepul,FB,DET,1941,1941
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bf60c9,Enfield,Enfield,CT,/players/S/SpelJa20.htm,Jack Spellman,E-T-B,"PRV,BOS",1925,1932
high_schools.cgi?id=93be4f71,New Haven,New Haven,CT,/players/L/LustBo20.htm,Booth Lusteg,K,"BUF,MIA,PIT,GNB",1966,1969
high_schools.cgi?id=93be4f71,New Haven,New Haven,CT,/players/P/PohlJo20.htm,John Pohlman,FB,PRV,1925,1925
high_schools.cgi?id=93bcfb56,Bristol Central,Bristol,CT,/players/H/HernAa00.htm,Aaron Hernandez,TE,NWE,2010,2012
high_schools.cgi?id=93bcfb56,Bristol Central,Bristol,CT,/players/R/RiorMi20.htm,Mike Riordan,E-BB,SIS,1929,1929
high_schools.cgi?id=93bcab5e,Pulaski,New Britain,CT,/players/M/MyerTo01.htm,Tom Myers,DB,NOR,1972,1981
high_schools.cgi?id=93bcab5e,Pulaski,New Britain,CT,/players/H/HallWi20.htm,Willie Hall,LB,"NOR,OAK",1972,1978
high_schools.cgi?id=93b932ac,Bassick,Bridgeport,CT,/players/S/SimsDa20.htm,Darryl Sims,DE-NT,"PIT,CLE",1985,1988
high_schools.cgi?id=93b932ac,Bassick,Bridgeport,CT,/players/B/BelcKe21.htm,Kevin Belcher,T,"RAI,DEN",1985,1987
high_schools.cgi?id=93bc15b9,Waterbury,Waterbury,CT,/players/F/FrieJa20.htm,Jake Friedman,E,HRT,1926,1926
high_schools.cgi?id=93bc15b9,Waterbury,Waterbury,CT,/players/K/KeenEd20.htm,Ed Keenan,G,HRT,1926,1926
high_schools.cgi?id=93bf844a,Torrington,Torrington,CT,/players/Z/ZawaJe20.htm,Jerry Zawadzkas,TE,DET,1967,1967
high_schools.cgi?id=93bf844a,Torrington,Torrington,CT,/players/R/RadzVi20.htm,Vic Radzievitch,B-G-FB,HRT,1926,1926
high_schools.cgi?id=93bf53a7,Kent School,Kent,CT,/players/P/PerrSc20.htm,Scott Perry ,DB,"CIN,SDG,SFO",1976,1980
high_schools.cgi?id=93bf53a7,Kent School,Kent,CT,/players/T/TarbBr20.htm,Bruce Tarbox,G,RAM,1961,1961
high_schools.cgi?id=93bac038,Southington,Southington,CT,/players/C/ClemVi00.htm,Vince Clements,RB,NYG,1972,1973
high_schools.cgi?id=93bac038,Southington,Southington,CT,/players/C/CichTo20.htm,Tom Cichowski,T,DEN,1967,1968
high_schools.cgi?id=93bdf122,Bulkeley,Hartford,CT,/players/K/KoriEd20.htm,Ed Korisky,C,BOS,1944,1944
high_schools.cgi?id=93bdf122,Bulkeley,Hartford,CT,/players/U/UgucRo20.htm,Rocky Uguccioni,E,BKN,1944,1944
high_schools.cgi?id=93c0d1ed,South Catholic,Hartford,CT,/players/W/WideDa20.htm,Dave Widell,C-T-G,"DAL,DEN,JAX,ATL",1988,1998
high_schools.cgi?id=93c0d1ed,South Catholic,Hartford,CT,/players/W/WideDo20.htm,Doug Widell,G-T,"DEN,GNB,DET,IND",1989,1997
<<<<<<< HEAD
high_schools.cgi?id=93ba6e01,Hyde Leadership School,New Haven,CT,/players/C/CampBr20.htm,Bruce Campbell,T,"OAK,CAR",2010,2012
high_schools.cgi?id=93bd4026,Bristol,Bristol,CT,/players/H/HugrJo20.htm,Joe Hugret,E,BKN,1934,1934
high_schools.cgi?id=93bc6940,Fairfield Ludlowe,Fairfield,CT,/players/L/LyncFr00.htm,Fran Lynch ,RB,DEN,1967,1975
high_schools.cgi?id=93bc6940,Fairfield Ludlowe,Fairfield,CT,/players/G/GrahDa20.htm,Dave Graham,T,PHI,1963,1969
high_schools.cgi?id=93bb80ab,Derby,Derby,CT,/players/D/DeFeNi20.htm,Nick DeFelice,T,NYJ,1965,1965
=======
high_schools.cgi?id=93ba6e01,Hyde Leadership School,New Haven,CT,/players/N/NixoJa00.htm,James Nixon,CB,GNB,2012,2013
high_schools.cgi?id=93ba6e01,Hyde Leadership School,New Haven,CT,/players/C/CampBr20.htm,Bruce Campbell,T,"OAK,CAR",2010,2012
high_schools.cgi?id=93bd4026,Bristol,Bristol,CT,/players/H/HugrJo20.htm,Joe Hugret,E,BKN,1934,1934
high_schools.cgi?id=93bd4026,Bristol,Bristol,CT,/players/O/OConGr20.htm,Grat O'Connell,E,"HRT,PRV",1926,1927
high_schools.cgi?id=93bc6940,Fairfield Ludlowe,Fairfield,CT,/players/L/LyncFr00.htm,Fran Lynch ,RB,DEN,1967,1975
high_schools.cgi?id=93bc6940,Fairfield Ludlowe,Fairfield,CT,/players/G/GrahDa20.htm,Dave Graham,T,PHI,1963,1969
high_schools.cgi?id=93bb80ab,Derby,Derby,CT,/players/S/SkorBo00.htm,Bob Skoronski,T-C,GNB,1956,1968
high_schools.cgi?id=93bb80ab,Derby,Derby,CT,/players/D/DeFeNi20.htm,Nick DeFelice,T,NYJ,1965,1965
high_schools.cgi?id=93bf3b1c,Roxbury Prep,Cheshire,CT,/players/P/PardPa20.htm,Paul Pardonner,BB,CRD,1934,1935
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bf3b1c,Roxbury Prep,Cheshire,CT,/players/S/SchiAr20.htm,Art Schiebel,T,SIS,1932,1932
high_schools.cgi?id=93ba7e43,The Morgan School,Clinton,CT,/players/K/KowaGa20.htm,Gary Kowalski,T-G,"RAM,SDG",1983,1988
high_schools.cgi?id=93ba7e43,The Morgan School,Clinton,CT,/players/C/CarlMa20.htm,Mark Carlson,T,WAS,1987,1987
high_schools.cgi?id=93bc63c5,Naugatuck,Naugatuck,CT,/players/T/TuckDi20.htm,Dick Tuckey,TB,"RAM,WAS",1938,1938
high_schools.cgi?id=93bc63c5,Naugatuck,Naugatuck,CT,/players/G/GormTo20.htm,Tom Gormley,G-T,"CAN,CLE,NYG,WAS",1920,1921
high_schools.cgi?id=93b90af6,John F. Kennedy,Waterbury,CT,/players/B/BarzCa20.htm,Carl Barzilauskas,DT,"NYJ,GNB",1974,1979
high_schools.cgi?id=93bbc8d9,Montville,Oakdale,CT,/players/D/DuboDo00.htm,Doug DuBose,RB,SFO,1987,1988
high_schools.cgi?id=93bfa1b6,Weston,Weston,CT,/players/R/RichJa20.htm,Jamey Richard,C,"IND,NWE",2008,2012
high_schools.cgi?id=93bb3609,Holy Cross,Waterbury,CT,/players/C/CrocJi20.htm,Jim Crocicchia,QB,NYG,1987,1987
<<<<<<< HEAD
high_schools.cgi?id=f9dc512e,St. Paul,Bristol,CT,/players/J/JoneBy00.htm,Byron Jones,CB,"DAL,MIA",2015,2020
high_schools.cgi?id=043c4cc4,St. Joseph,Trumbull,CT,/players/M/MataTy00.htm,Tyler Matakevich,ILB,"PIT,BUF",2016,2020
=======
high_schools.cgi?id=407c1fda,Canterbury Prep,New Milford,CT,/players/W/WillTr02.htm,Trevardo Williams,OLB,"IND,WAS",2014,2014
high_schools.cgi?id=f9dc512e,St. Paul,Bristol,CT,/players/J/JoneBy00.htm,Byron Jones,CB,"DAL,MIA",2015,2020
high_schools.cgi?id=043c4cc4,St. Joseph,Trumbull,CT,/players/M/MataTy00.htm,Tyler Matakevich,ILB,"PIT,BUF",2016,2020
high_schools.cgi?id=93c10a7e,Lewis,Southington,CT,/players/Z/ZillJa20.htm,Jack Zilly,DE-E,"RAM,PHI",1947,1952
high_schools.cgi?id=93bac431,Branford,Branford,CT,/players/C/ClanSt20.htm,Stu Clancy,B,"TOR,SIS,NYG",1930,1935
high_schools.cgi?id=93bdf2fa,Plainville,Plainville,CT,/players/K/KoutNi20.htm,Niko Koutouvides,LB,"SEA,DEN,TAM,NWE",2004,2012
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93c0e1c6,Killingly,Killingly,CT,/players/W/WillPo20.htm,Pop Williams,B,"PRV,BKN",1928,1932
high_schools.cgi?id=93ba76d3,Chapman Tech,New London,CT,/players/C/CannPa20.htm,Pat Cannamela,LB,DTX,1952,1952
high_schools.cgi?id=93bd7315,Francis T. Maloney,Meriden,CT,/players/J/JenkJo00.htm,John Jenkins,DT,"NOR,SEA,CHI,NYG,MIA",2013,2020
high_schools.cgi?id=93c0ab26,Hopkins School,New Haven,CT,/players/W/WaliBi00.htm,Billy Walik,WR-DB,PHI,1970,1972
high_schools.cgi?id=93c06d01,Hill Regional Career Magnet,New Haven,CT,/players/T/ThomDo26.htm,Donald Thomas,G,"MIA,NWE,IND",2008,2014
<<<<<<< HEAD
high_schools.cgi?id=93bfd1e7,American International,Meriden,CT,/players/R/RychTo00.htm,Tom Rychlec,E,"DET,BUF,DEN",1958,1963
high_schools.cgi?id=93b8ae1c,Valley Regional,Deep River,CT,/players/A/AtkiRi20.htm,Ricky Atkinson,DB,NWE,1987,1987
high_schools.cgi?id=61b92b18,Choate Rosemary Hall,Wallingford,CT,/players/H/HarrWi02.htm,Will Harris,S,DET,2019,2020
=======
high_schools.cgi?id=93c0111c,Admiral Billard Academy,New London,CT,/players/S/SkorBo00.htm,Bob Skoronski,T-C,GNB,1956,1968
high_schools.cgi?id=93bc617c,Milford Academy,Milford Academy,CT,/players/G/GordRi00.htm,Richard Gordon,TE,"OAK,KAN,TEN,DEN",2011,2015
high_schools.cgi?id=93bfd1e7,American International,Meriden,CT,/players/R/RychTo00.htm,Tom Rychlec,E,"DET,BUF,DEN",1958,1963
high_schools.cgi?id=93b8ae1c,Valley Regional,Deep River,CT,/players/A/AtkiRi20.htm,Ricky Atkinson,DB,NWE,1987,1987
high_schools.cgi?id=61b92b18,Choate Rosemary Hall,Wallingford,CT,/players/H/HarrWi02.htm,Will Harris,S,DET,2019,2020
high_schools.cgi?id=93bb2637,Marionapolis Academy,Thompson,CT,/players/C/CowhGe20.htm,Gerry Cowhig,LB-FB-DB,"RAM,CRD,PHI",1947,1951
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bf2be2,Shelton,Shelton,CT,/players/O/OrloDa00.htm,Dan Orlovsky,QB,"DET,HOU,IND,TAM",2005,2015
high_schools.cgi?id=407bc6ac,Bunnell,Stratford,CT,/players/E/EaslMa00.htm,Marcus Easley,WR,BUF,2012,2015
high_schools.cgi?id=93bb06a6,Bulkeley,New London,CT,/players/C/ConnBi21.htm,Bill Connor,G-T,"BOS,TOR",1929,1930
high_schools.cgi?id=93bec280,Milford,Milford,CT,/players/M/MillAl00.htm,Alan Miller,FB,"BOS,OAK",1960,1965
high_schools.cgi?id=f9dc43e1,Kent,Kent,CT,/players/S/SmitTe03.htm,Tevaun Smith,WR,IND,2016,2016
high_schools.cgi?id=93be0c6a,Staples,Westport,CT,/players/L/LaneSk20.htm,Skip Lane,DB,"KAN,NYJ,WAS",1984,1987
high_schools.cgi?id=93c1028a,Trumbull,Trumbull,CT,/players/Y/YounDi20.htm,Dick Young,FB-HB,"BAL,PIT",1955,1957
high_schools.cgi?id=93c0a1e1,Windham,Willimantic,CT,/players/V/VertBr20.htm,Brian Vertefeuille,T,SDG,1974,1974
high_schools.cgi?id=93b9f5d5,Westminster,Simsbury,CT,/players/B/BrooEt20.htm,Ethan Brooks,T,"ATL,STL,ARI,BAL,DAL",1996,2005
<<<<<<< HEAD
high_schools.cgi?id=93c0564d,Newington,Newington,CT,/players/S/SwanKa20.htm,Karl Swanke,T-C-G,GNB,1980,1986
high_schools.cgi?id=93c00641,Meriden,Meriden,CT,/players/S/SierSt20.htm,Stan Sieracki,T,HRT,1926,1926
high_schools.cgi?id=93bfc182,Rockville,Vernon,CT,/players/R/RomaBi00.htm,Bill Romanowski,LB,"SFO,PHI,DEN,OAK",1988,2003
=======
high_schools.cgi?id=93bce2ea,S. Manchester,S. Manchester,CT,/players/H/HayeDa20.htm,Dave Hayes,E,"GNB,RII",1921,1922
high_schools.cgi?id=93c0564d,Newington,Newington,CT,/players/S/SwanKa20.htm,Karl Swanke,T-C-G,GNB,1980,1986
high_schools.cgi?id=93c00641,Meriden,Meriden,CT,/players/S/SierSt20.htm,Stan Sieracki,T,HRT,1926,1926
high_schools.cgi?id=93bbd0a6,Hartford Public,Hartford,CT,/players/F/FallMi20.htm,Mickey Fallon,G-E,MIL,1922,1922
high_schools.cgi?id=93bfc182,Rockville,Vernon,CT,/players/R/RomaBi00.htm,Bill Romanowski,LB,"SFO,PHI,DEN,OAK",1988,2003
high_schools.cgi?id=93bf7fd9,Choate School,Wallingford,CT,/players/P/PyneJi20.htm,Jim Pyne,G-C,"TAM,DET,CLE,PHI",1995,2001
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=61b92ac8,New Canaan,New Canaan,CT,/players/A/AlleZa01.htm,Zach Allen,DL,ARI,2019,2020
high_schools.cgi?id=93bf06ba,William Hall,West Hartford,CT,/players/N/NelsHe20.htm,Herb Nelson,E-T,"BUF,BDA",1946,1948
high_schools.cgi?id=f9dc5630,Wethersfield,Wethersfield,CT,/players/M/MurpTy00.htm,Tyler Murphy,WR,PIT,2015,2015
high_schools.cgi?id=93be4fac,Brookfield,Brookfield,CT,/players/L/LutrSc00.htm,Scott Lutrus,LB,IND,2011,2012
high_schools.cgi?id=ef3f22a4,Manchester,Manchester,CT,/players/D/DevaSe00.htm,Seth Devalve,TE,"CLE,JAX,ARI",2016,2020
high_schools.cgi?id=93be024c,Killingly,Danielson,CT,/players/L/LaakEr20.htm,Eric Laakso,T-G,MIA,1978,1984
high_schools.cgi?id=93c0f558,Farmington,Farmington,CT,/players/W/WoodTe20.htm,Terry Wooden,LB,"SEA,KAN,OAK",1990,1998
<<<<<<< HEAD
high_schools.cgi?id=93c0c5ab,Salisbury,Salisbury,CT,/players/W/WernBj00.htm,Bjoern Werner,DE,IND,2013,2015
high_schools.cgi?id=93ba3144,Washington,Meriden,CT,/players/B/BuckRa20.htm,Ralph Buckley,BB-HB,SIS,1930,1930
=======
high_schools.cgi?id=93bdd341,Taft,Watertown,CT,/players/K/KernPa99.htm,Patrick Kerney,DE,"ATL,SEA",1999,2009
high_schools.cgi?id=93c0c5ab,Salisbury,Salisbury,CT,/players/W/WernBj00.htm,Bjoern Werner,DE,IND,2013,2015
high_schools.cgi?id=93ba3144,Washington,Meriden,CT,/players/B/BuckRa20.htm,Ralph Buckley,BB-HB,SIS,1930,1930
high_schools.cgi?id=93c0a0f4,St.Thomas More,San Rafael;Oakdale,CT,/players/V/VenaWi00.htm,Winston Venable,S,CHI,2011,2011
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bcb212,Bridgeport,Bridgeport,CT,/players/H/HammCh20.htm,Ching Hammill,BB,PRV,1925,1925
high_schools.cgi?id=93c03151,Bridgewater,Bridgewater,CT,/players/S/SpirJo20.htm,Johnny Spirida,BB-E,WAS,1939,1939
high_schools.cgi?id=93bfd9ef,Hartford,Hartford,CT,/players/S/SanfBr00.htm,Brian Sanford,DL,"CLE,OAK",2011,2013
high_schools.cgi?id=93bc257f,Bainbridge,Bainbridge,CT,/players/G/GambDa00.htm,Darryl Gamble,LB,SDG,2011,2011
high_schools.cgi?id=93bd80b8,Gonzaga College,Washington,DC,/players/B/BadeJo00.htm,Johnson Bademosi,DB,"CLE,DET,NWE,HOU,MIA,NOR",2012,2019
high_schools.cgi?id=93bd80b8,Gonzaga College,Washington,DC,/players/F/FranA.00.htm,A.J. Francis ,DL,"MIA,SEA,WAS",2014,2017
high_schools.cgi?id=93bd80b8,Gonzaga College,Washington,DC,/players/H/HogaKe00.htm,Kevin Hogan ,QB,CLE,2016,2017
high_schools.cgi?id=93bd80b8,Gonzaga College,Washington,DC,/players/J/JohnCa01.htm,Cam Johnson,DE,"SFO,IND,CLE",2012,2016
high_schools.cgi?id=93bd80b8,Gonzaga College,Washington,DC,/players/C/ClohCo00.htm,Colin Cloherty,TE,"IND,SFO,JAX",2009,2012
high_schools.cgi?id=93bd80b8,Gonzaga College,Washington,DC,/players/H/HaynJo00.htm,Joey Haynos,TE,MIA,2008,2009
high_schools.cgi?id=93bd80b8,Gonzaga College,Washington,DC,/players/C/CoxxCu20.htm,Curome Cox,DB,"DEN,HOU",2005,2007
<<<<<<< HEAD
=======
high_schools.cgi?id=93bd80b8,Gonzaga College,Washington,DC,/players/O/ObenRo20.htm,Roman Oben,T,"NYG,CLE,TAM,SDG",1996,2007
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bd80b8,Gonzaga College,Washington,DC,/players/J/JohnMa00.htm,Malcolm Johnson,WR,"PIT,NYJ",1999,2000
high_schools.cgi?id=93bd80b8,Gonzaga College,Washington,DC,/players/M/MorrJo03.htm,Jon Morris ,C,"BOS,NWE,DET,CHI",1964,1978
high_schools.cgi?id=93bd80b8,Gonzaga College,Washington,DC,/players/D/DaviJa21.htm,Jack Davis,G,BOS,1960,1960
high_schools.cgi?id=93bd80b8,Gonzaga College,Washington,DC,/players/B/BeyeGe20.htm,George Beyers,B,WAS,1921,1921
high_schools.cgi?id=93ba0ac9,Howard D. Woodson,Washington,DC,/players/W/WilsTa00.htm,Tavon Wilson,FS,"NWE,DET,IND",2012,2020
<<<<<<< HEAD
=======
high_schools.cgi?id=93ba0ac9,Howard D. Woodson,Washington,DC,/players/M/MorgJo00.htm,Josh Morgan,WR,"SFO,WAS,CHI",2008,2014
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93ba0ac9,Howard D. Woodson,Washington,DC,/players/L/LeftBy00.htm,Byron Leftwich,QB,"JAX,ATL,PIT,TAM",2003,2012
high_schools.cgi?id=93ba0ac9,Howard D. Woodson,Washington,DC,/players/H/HarrDo21.htm,Dominique Harris,DB,TAM,2010,2010
high_schools.cgi?id=93ba0ac9,Howard D. Woodson,Washington,DC,/players/B/BrowOr20.htm,Orlando Brown,T,"CLE,BAL",1994,2005
high_schools.cgi?id=93ba0ac9,Howard D. Woodson,Washington,DC,/players/M/MercGi20.htm,Giradie Mercer ,DT,NYJ,2002,2002
high_schools.cgi?id=93ba0ac9,Howard D. Woodson,Washington,DC,/players/R/RobbAu20.htm,Austin Robbins ,DT,"RAI,OAK,NOR,GNB",1994,2000
high_schools.cgi?id=93ba0ac9,Howard D. Woodson,Washington,DC,/players/S/SpriMa21.htm,Marcus Spriggs,DT,CLE,1999,2000
high_schools.cgi?id=93ba0ac9,Howard D. Woodson,Washington,DC,/players/W/WhitJo20.htm,Jose White ,DT,JAX,1997,1998
high_schools.cgi?id=93ba0ac9,Howard D. Woodson,Washington,DC,/players/R/RussDa20.htm,Damien Russell,DB,SFO,1993,1993
high_schools.cgi?id=93ba0ac9,Howard D. Woodson,Washington,DC,/players/B/BrowGr20.htm,Greg Brown ,DE-DT,"PHI,ATL",1981,1988
high_schools.cgi?id=93b9436a,Dunbar,Washington,DC,/players/D/DaviVe00.htm,Vernon Davis ,TE,"SFO,DEN,WAS",2006,2019
high_schools.cgi?id=93b9436a,Dunbar,Washington,DC,/players/D/DaviVo99.htm,Vontae Davis ,DB,"MIA,IND,BUF",2009,2018
high_schools.cgi?id=93b9436a,Dunbar,Washington,DC,/players/B/BennAr00.htm,Arrelious Benn,WR,"TAM,JAX",2010,2017
high_schools.cgi?id=93b9436a,Dunbar,Washington,DC,/players/C/CribJo01.htm,Josh Cribbs,WR,"CLE,NYJ,IND",2005,2014
high_schools.cgi?id=93b9436a,Dunbar,Washington,DC,/players/B/BussNa00.htm,Nate Bussey,LB,NOR,2011,2011
high_schools.cgi?id=93b9436a,Dunbar,Washington,DC,/players/L/LyncJa20.htm,James Lynch ,RB,CIN,2004,2004
high_schools.cgi?id=93b9436a,Dunbar,Washington,DC,/players/S/SharMo20.htm,Montique Sharpe,DT,KAN,2003,2003
high_schools.cgi?id=93b9436a,Dunbar,Washington,DC,/players/W/WhitNa20.htm,Nat Whitmyer,DB,"RAM,SDG",1963,1966
high_schools.cgi?id=93ba87ee,Woodrow Wilson,Washington,DC,/players/T/TuteMe20.htm,Melvin Tuten,T,"CIN,DEN,CAR",1995,2002
high_schools.cgi?id=93ba87ee,Woodrow Wilson,Washington,DC,/players/W/WillJi21.htm,Jimmy Williams,LB,"DET,MIN,TAM",1982,1993
high_schools.cgi?id=93ba87ee,Woodrow Wilson,Washington,DC,/players/W/WillTo20.htm,Toby Williams,NT-DE-DT,NWE,1983,1988
high_schools.cgi?id=93ba87ee,Woodrow Wilson,Washington,DC,/players/F/FielAn21.htm,Angelo Fields,T,"HOU,GNB",1980,1982
high_schools.cgi?id=93ba87ee,Woodrow Wilson,Washington,DC,/players/L/LeexEd20.htm,Edward Lee ,WR,DET,1982,1982
high_schools.cgi?id=93ba87ee,Woodrow Wilson,Washington,DC,/players/C/CarrDu20.htm,Duane Carrell,P,"DAL,RAM,NYJ,STL",1974,1977
high_schools.cgi?id=93ba87ee,Woodrow Wilson,Washington,DC,/players/S/SommMi00.htm,Mike Sommer,HB-DB,"WAS,BAL,OAK",1958,1963
high_schools.cgi?id=93ba87ee,Woodrow Wilson,Washington,DC,/players/L/LuceLe00.htm,Lew Luce ,HB,WAS,1961,1961
high_schools.cgi?id=93bab4c6,Eastern,Washington,DC,/players/W/WilcMi20.htm,Mike Wilcher,LB,"RAM,SDG",1983,1991
high_schools.cgi?id=93bab4c6,Eastern,Washington,DC,/players/M/MartMi00.htm,Mike Martin ,WR,CIN,1983,1989
high_schools.cgi?id=93bab4c6,Eastern,Washington,DC,/players/C/ChesJo20.htm,John Chesley,TE,MIA,1984,1984
high_schools.cgi?id=93bab4c6,Eastern,Washington,DC,/players/C/ChesAl20.htm,Al Chesley,LB,"PHI,CHI",1979,1982
high_schools.cgi?id=93bab4c6,Eastern,Washington,DC,/players/C/ChesFr20.htm,Frank Chesley,LB,GNB,1978,1978
high_schools.cgi?id=93bab4c6,Eastern,Washington,DC,/players/J/JoneJi01.htm,Jim Jones,SE-FL-WR,"CHI,DEN",1965,1968
high_schools.cgi?id=93bab4c6,Eastern,Washington,DC,/players/F/FlahJi20.htm,Jim Flaherty,E-HB,CHI,1923,1923
high_schools.cgi?id=93bbcfbb,Anacostia,Washington,DC,/players/J/JuneCa99.htm,Cato June,LB,"IND,TAM,CHI",2003,2009
high_schools.cgi?id=93bbcfbb,Anacostia,Washington,DC,/players/P/PinkLo20.htm,Lovell Pinkney,TE,STL,1995,1995
high_schools.cgi?id=93bbcfbb,Anacostia,Washington,DC,/players/H/HamiDa20.htm,Darrell Hamilton,T,DEN,1990,1991
high_schools.cgi?id=93bbcfbb,Anacostia,Washington,DC,/players/W/WillDe21.htm,Demise Williams,DB,RAI,1987,1987
high_schools.cgi?id=93bbcfbb,Anacostia,Washington,DC,/players/R/RuckRe00.htm,Reggie Rucker,WR,"DAL,NWE,NYG,CLE",1970,1981
high_schools.cgi?id=93bbcfbb,Anacostia,Washington,DC,/players/S/SchrGe00.htm,Gene Schroeder,E-DB,CHI,1951,1957
high_schools.cgi?id=93bbcfbb,Anacostia,Washington,DC,/players/F/FairAr20.htm,Art Faircloth,B,NYG,1947,1948
