hs_link,hs_name,hs_city,hs_state,player_name,pos,nfl_team,year_min,year_max
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Jabar Gaffney,WR,"HOU,NWE,DEN,WAS,MIA",2002,2012
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Brian Dawkins,DB,"PHI,DEN",1996,2011
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Lito Sheppard,DB,"PHI,NYJ,MIN,OAK",2002,2011
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Rod Gardner,WR,"WAS,CAR,GNB,KAN",2001,2006
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Kevin Youngblood,WR,ATL,2006,2006
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Shawn Jefferson,WR,"SDG,NWE,ATL,DET",1991,2003
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Darrel Crutchfield,DB,PHI,2001,2001
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Derrick Alexander,DE,"MIN,CLE",1995,1999
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Patrick Sapp,LB,"SDG,ARI",1996,1999
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Anthone Lott,DB,CIN,1997,1997
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Dominique Ross,RB,DAL,1995,1996
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Ron Lewis,WR,"SFO,GNB",1990,1994
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Thornton Chandler,TE,DAL,1986,1989
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Greg Coleman,P,"CLE,MIN,WAS",1977,1988
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Lewis Bennett,WR,NYG,1987,1987
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Derrick Gaffney,WR,NYJ,1978,1987
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Terry LeCount,WR,"SFO,MIN",1978,1987
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Calvin Muhammad,WR,"RAI,WAS,SDG",1982,1987
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Harold Carmichael ,WR-TE,"PHI,DAL",1971,1984
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Ken Burrough,WR,"NOR,HOU",1970,1981
high_schools.cgi?id=93b84a4f,William M. Raines,Jacksonville,FL,Larry Brown,T,KAN,1978,1979
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Cre'von LeBlanc,DB,"CHI,DET,PHI",2016,2020
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Travis Benjamin,WR,"CLE,SDG,LAC",2012,2019
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Jatavis Brown,OLB,"SDG,LAC",2016,2019
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Clive Walford,TE,"OAK,NYJ,MIA",2015,2019
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Kelvin Benjamin,WR,"CAR,BUF,KAN",2014,2018
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Deonte Thompson,WR,"BAL,BUF,CHI,DAL",2012,2018
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Santonio Holmes,WR,"PIT,NYJ,CHI",2006,2014
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Ray McDonald,DE,SFO,2007,2014
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,James Lee ,T-G,TAM,2008,2011
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Randy Phillips,DB,DET,2010,2010
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Fred Taylor,RB,"JAX,NWE",1998,2010
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Santonio Thomas,DT,"NWE,CLE",2007,2008
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,James Jackson,RB,"CLE,GNB,ARI",2001,2005
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Johnny Rutledge,LB,"ARI,DEN",1999,2003
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Jimmy Spencer,DB,"NOR,CIN,SDG,DEN",1992,2003
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Willie Jones,T,KAN,2001,2002
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Reidel Anthony,WR,TAM,1997,2001
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Robert Newkirk,DT,"NOR,CHI",1999,2001
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Roosevelt Blackmon,DB,"CIN,GNB",1998,1999
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Louis Oliver,DB,"MIA,CIN",1989,1996
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Jessie Hester,WR,"RAI,ATL,IND,RAM,STL",1985,1995
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,John Ford,WR,DET,1989,1989
high_schools.cgi?id=93b88db4,Glades Central,Belle Glade,FL,Rhondy Weston ,DE,TAM,1989,1989
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Allen Hurns,WR,"JAX,DAL,MIA",2014,2019
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Ricky Jean-Francois,DT,"SFO,IND,WAS,GNB,NWE,DET",2009,2018
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Stedman Bailey,WR,STL,2013,2015
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Kenny Phillips,DB,"NYG,NOR",2008,2015
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Santana Moss,WR,"NYJ,WAS",2001,2014
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Robert Sands,FS,CIN,2011,2012
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Rashad Jeanty,LB,CIN,2006,2009
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Khreem Smith,DE,"MIN,KAN",2006,2007
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Delvin Brown,DB,JAX,2001,2001
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Kantroy Barber,RB,MIA,1999,1999
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,William Roberts,G-T,"NYG,NWE,NYJ",1984,1997
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Godfrey Myles,LB,DAL,1991,1996
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Dwayne Joseph,DB,CHI,1995,1995
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Del Speer,DB,"CLE,SEA",1993,1994
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Kevin Simons,T,CLE,1989,1989
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,John Swain,DB,"MIN,MIA,PIT",1981,1987
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Lester Williams,NT-DE,"NWE,SDG,SEA",1982,1987
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Fred Nixon,WR,GNB,1980,1981
high_schools.cgi?id=93bd6c02,Miami Carol City,Miami Gardens,FL,Randy Young,T,TAM,1976,1976
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Andre Johnson ,WR,"HOU,IND,TEN",2003,2016
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Atari Bigby,DB,"GNB,SEA,SDG",2005,2012
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Roscoe Parrish,WR,"BUF,TAM",2005,2012
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Jamaal Jackson,C-G,PHI,2005,2011
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Marquand Manuel,DB,"CIN,SEA,GNB,CAR,DEN,DET",2002,2009
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Blue Adams,DB,"JAX,TAM,CIN",2003,2007
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Darren Mickell,DE,"KAN,NOR,SDG,OAK",1992,2001
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Sedrick Irvin,RB,DET,1999,2000
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Lonnie Johnson,TE,"BUF,KAN",1994,1999
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Ben Hanks,LB,"MIN,DET",1996,1997
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Eddie Brown,WR,CIN,1985,1991
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Roger Finnie,T-G-DT,"NYJ,STL,NOR",1969,1979
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Vince Kendrick,RB,"ATL,TAM",1974,1976
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Jim Dooley,B-E-FL-TE,CHI,1952,1961
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Frank Dempsey,LB-MG-G-T,CHI,1950,1953
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Dick Plasman,E-T,"CHI,CRD",1937,1947
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Gene Ellenson,T,MIA,1946,1946
high_schools.cgi?id=93b8295b,Miami Senior,Miami,FL,Warner Mizell,B,"BKN,FRN",1931,1931
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Frank Gore,RB,"SFO,IND,MIA,BUF,NYJ",2005,2020
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Buddy Howell ,RB,HOU,2018,2020
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Denzel Perryman ,ILB,"SDG,LAC",2015,2020
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Darryl Sharpton,LB,"HOU,CHI",2010,2014
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Jonathan Vilma,LB,"NYJ,NOR",2004,2013
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Al Del Greco ,K,"GNB,STL,PHO,HOU,TEN",1984,2000
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Van Waiters,LB,"CLE,MIN",1988,1992
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Gary Dunn,NT-DT-DE,PIT,1976,1987
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Cam Jacobs,LB,TAM,1987,1987
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Rodney Bellinger,DB,BUF,1984,1986
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Glenn Cameron,LB,CIN,1975,1985
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Neal Colzie,DB,"OAK,MIA,TAM",1975,1983
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Ralph Ortega,LB,"ATL,MIA",1975,1980
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Gerald Tinker,WR,"ATL,GNB",1974,1975
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Tom Bailey,RB,PHI,1971,1974
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Larry Rentz,DB,SDG,1969,1969
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Joe Auer,RB,"BUF,MIA,ATL",1964,1968
high_schools.cgi?id=93b8b036,Coral Gables,Coral Gables,FL,Frank Lasky,T,NYG,1964,1965
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Pat Sims,DT,"CIN,OAK",2008,2017
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Brian Tyms,WR,"MIA,CLE,NWE",2012,2014
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Isaac Bruce,WR,"RAM,STL,SFO",1994,2009
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Quinn Gray,QB,"JAX,KAN",2005,2008
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Josh Shaw,DT,"SFO,MIA,OAK,DEN",2002,2008
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Matthias Askew,DT,CIN,2004,2005
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Tron LaFavor,DT,CHI,2003,2003
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Leonard Myers,DB,"NWE,DET,NYJ",2001,2003
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Frank Sanders ,WR,"ARI,BAL",1995,2003
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,James Bostic,RB,PHI,1998,1999
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Calvin Jackson,DB,MIA,1994,1999
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Herman Smith,DE,TAM,1995,1996
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Lorenzo White,RB,"HOU,CLE",1988,1995
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Lorenzo Davis,WR,PIT,1990,1990
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Earnest Adams,LB,DET,1987,1987
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Jim Osborne,DT,CHI,1972,1984
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Charles Goodrum,G-T,MIN,1973,1979
high_schools.cgi?id=93b82b88,Dillard,Fort Lauderdale,FL,Percy Howard,WR,DAL,1975,1975
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Antonio Brown ,WR,"PIT,NWE,TAM",2010,2020
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Ereck Flowers,OT,"NYG,JAX,WAS,MIA",2015,2020
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Duke Johnson,RB,"CLE,HOU",2015,2020
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Xavier Rhodes,CB,"MIN,IND",2013,2020
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Travell Dixon,S,CAR,2016,2016
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Tourek Williams,DE,SDG,2013,2016
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Dwayne Bowe,WR,"KAN,CLE",2007,2015
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Richard Gordon,TE,"OAK,KAN,TEN,DEN",2011,2015
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Antwan Barnes,LB,"BAL,PHI,SDG,NYJ",2007,2014
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Mike McKenzie,DB,"GNB,NOR",1999,2009
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Kareem Brown,DT,NYJ,2007,2007
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Darrin Smith,LB,"DAL,PHI,SEA,NOR",1993,2004
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Randy Shannon,LB,DAL,1989,1990
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Steve Griffin,WR,ATL,1987,1987
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,John Turner,DB,"MIN,SDG",1978,1987
high_schools.cgi?id=93b8f45f,Norland,Miami,FL,Wilbur Summers,P,DET,1977,1977
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Azeez Al-Shaair,LB,SFO,2019,2020
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Anthony Brown,CB,DAL,2016,2020
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Charley Hughlett,LS,"CLE,KAN,NWE",2014,2020
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Nigel Harris,OLB,"NYG,LAC,TAM,TEN",2017,2019
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,J.R. Reed,DB,"PHI,STL,NYJ",2004,2008
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Juran Bolden,DB,"ATL,CAR,GNB,KAN,JAX,TAM",1996,2006
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Garnell Wilds,DB,"WAS,CAR",2004,2005
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Andrew Williams,DE,SFO,2003,2004
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Chris Davis,FB,SEA,2003,2003
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Darius Clark,DB,DEN,2001,2001
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Kevin Abrams,DB,DET,1997,1999
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Dan Footman,DE-DT-NT,"CLE,BAL,IND",1993,1998
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Steve Kiner,LB,"DAL,NWE,HOU",1970,1978
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Tony Romeo,TE,"DTX,BOS",1961,1967
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Anton Peters,DT,DEN,1963,1963
high_schools.cgi?id=93b82446,Hillsborough,Tampa,FL,Bob Garner,T,NYG,1945,1945
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Dante Fowler,OLB,"JAX,LAR,ATL",2016,2020
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Shaquill Griffin ,DB,SEA,2017,2020
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Shaquem Griffin,OLB,SEA,2018,2020
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Marquez Valdes-Scantling ,WR,GNB,2018,2020
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Isaiah Wynn,OT,NWE,2019,2020
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Rodney Adams,WR,MIN,2017,2017
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Louis Murphy,WR,"OAK,CAR,NYG,TAM,SFO",2009,2017
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Bernard Reedy,WR,"ATL,NWE,TAM",2014,2017
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Jonte Green,DB,DET,2012,2013
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Cornell Green,T-G,"TAM,DEN,OAK,BUF",2002,2010
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Tim Carter ,WR,"NYG,CLE,STL",2002,2009
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Aveion Cason,RB,"DET,STL,DAL",2001,2008
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Tom Carter ,DB,"WAS,CHI,CIN",1993,2001
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,William Floyd ,FB,"SFO,CAR",1994,2000
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Pat Terrell,DB,"RAM,NYJ,CAR,GNB",1990,1998
high_schools.cgi?id=93ba9495,Lakewood,St. Petersburg,FL,Ernest Givins,WR,"HOU,JAX",1986,1995
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,Javorius Allen,RB,"BAL,NYG",2015,2019
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,Antonio Cromartie,DB,"SDG,NYJ,ARI,IND",2006,2016
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,B.J. Daniels,QB,"SEA,HOU",2014,2015
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,Jawanza Starling,SS,HOU,2013,2013
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,Pat Watkins,DB,"DAL,SDG",2006,2010
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,Kevin Carter ,DE-DT,"STL,TEN,MIA,TAM",1995,2008
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,P.J. Alexander,G,"DEN,ATL",2004,2007
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,Craphonso Thorpe,WR,IND,2007,2007
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,Zach Piller,G,TEN,1999,2006
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,Boo Williams,TE,NOR,2001,2004
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,Omari Hand,DE,SDG,2003,2003
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,Bernard Carter ,LB,JAX,1995,1995
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,Don Pumphrey,G,TAM,1987,1987
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,Andre White,TE,"DEN,CIN,SDG",1967,1968
high_schools.cgi?id=93b84e55,Lincoln,Tallahassee,FL,Bob Paremore,HB,STL,1963,1964
high_schools.cgi?id=93b94a51,Pahokee,Pahokee,FL,Janoris Jenkins ,CB,"STL,NYG,NOR",2012,2020
high_schools.cgi?id=93b94a51,Pahokee,Pahokee,FL,Pernell McPhee,DL,"BAL,CHI,WAS",2011,2020
high_schools.cgi?id=93b94a51,Pahokee,Pahokee,FL,Richard Ash,DT,"JAX,DAL",2015,2017
high_schools.cgi?id=93b94a51,Pahokee,Pahokee,FL,Anquan Boldin,WR,"ARI,BAL,SFO,DET",2003,2016
high_schools.cgi?id=93b94a51,Pahokee,Pahokee,FL,Antone Smith,RB,"ATL,CHI,TAM",2010,2016
high_schools.cgi?id=93b94a51,Pahokee,Pahokee,FL,Bill Bentley,CB,DET,2012,2015
high_schools.cgi?id=93b94a51,Pahokee,Pahokee,FL,Alphonso Smith,DB,"DEN,DET",2009,2012
high_schools.cgi?id=93b94a51,Pahokee,Pahokee,FL,Eric Moore,DE,"NYG,NOR,STL,NWE",2005,2011
high_schools.cgi?id=93b94a51,Pahokee,Pahokee,FL,Kendrick Mosley,WR,CLE,2006,2006
high_schools.cgi?id=93b94a51,Pahokee,Pahokee,FL,Kevin Bouie,RB,"SDG,ARI",1996,1997
high_schools.cgi?id=93b94a51,Pahokee,Pahokee,FL,Rickey Jackson,LB-DE,"NOR,SFO",1981,1995
high_schools.cgi?id=93b94a51,Pahokee,Pahokee,FL,Andre Waters,DB,"PHI,ARI",1984,1995
high_schools.cgi?id=93b94a51,Pahokee,Pahokee,FL,Walt Johnson,DT,DAL,1987,1987
high_schools.cgi?id=93b94a51,Pahokee,Pahokee,FL,Jim Burroughs,DB,"BAL,IND",1982,1984
high_schools.cgi?id=93b8a996,Miami Edison,Miami,FL,Devonta Freeman ,RB,"ATL,NYG",2014,2020
high_schools.cgi?id=93b8a996,Miami Edison,Miami,FL,Chad Simpson,RB,"IND,WAS",2008,2010
high_schools.cgi?id=93b8a996,Miami Edison,Miami,FL,William Joseph,DT,"NYG,OAK",2003,2009
high_schools.cgi?id=93b8a996,Miami Edison,Miami,FL,Nate Harris,LB,KAN,2007,2007
high_schools.cgi?id=93b8a996,Miami Edison,Miami,FL,William Bell,RB,WAS,1994,1996
high_schools.cgi?id=93b8a996,Miami Edison,Miami,FL,Jocelyn Borgella,DB,DET,1994,1996
high_schools.cgi?id=93b8a996,Miami Edison,Miami,FL,Antoine Bennett,DB,CIN,1991,1992
high_schools.cgi?id=93b8a996,Miami Edison,Miami,FL,Keith Ferguson ,DE,"SDG,DET",1981,1990
high_schools.cgi?id=93b8a996,Miami Edison,Miami,FL,Nat Moore,WR-RB,MIA,1974,1986
high_schools.cgi?id=93b8a996,Miami Edison,Miami,FL,Warren Bryant,T,"ATL,RAI",1977,1984
high_schools.cgi?id=93b8a996,Miami Edison,Miami,FL,Al Darby,TE,"HOU,SEA,TAM",1976,1978
high_schools.cgi?id=93b8a996,Miami Edison,Miami,FL,Pete Athas,DB-WR,"NYG,CLE,MIN,NOR",1971,1976
high_schools.cgi?id=93b8a996,Miami Edison,Miami,FL,Jackie Simpson,DB,"BAL,PIT",1958,1962
high_schools.cgi?id=93b8a996,Miami Edison,Miami,FL,Buss Warren,TB-HB,"PHI,PIT",1945,1945
high_schools.cgi?id=93ba0c28,Miami Killian,Miami,FL,Jaquan Johnson,CB,BUF,2019,2020
high_schools.cgi?id=93ba0c28,Miami Killian,Miami,FL,Sheldrick Redwine,S,CLE,2019,2020
high_schools.cgi?id=93ba0c28,Miami Killian,Miami,FL,Keith Reaser,CB,"SFO,KAN",2014,2017
high_schools.cgi?id=93ba0c28,Miami Killian,Miami,FL,Stephen Tulloch,LB,"TEN,DET,PHI",2006,2016
high_schools.cgi?id=93ba0c28,Miami Killian,Miami,FL,Kennard Cox,DB,"JAX,SEA",2008,2014
high_schools.cgi?id=93ba0c28,Miami Killian,Miami,FL,Pat Thomas,LB,"JAX,KAN",2005,2008
high_schools.cgi?id=93ba0c28,Miami Killian,Miami,FL,Derrick Gibson ,DB,OAK,2001,2006
high_schools.cgi?id=93ba0c28,Miami Killian,Miami,FL,Jamie Brown,T,"DEN,SFO,WAS",1995,1999
high_schools.cgi?id=93ba0c28,Miami Killian,Miami,FL,Tony Gaiter,WR,"NWE,SDG",1997,1998
high_schools.cgi?id=93ba0c28,Miami Killian,Miami,FL,Rod Payne,C,CIN,1998,1998
high_schools.cgi?id=93ba0c28,Miami Killian,Miami,FL,Randal Hill,WR,"PHO,MIA,ARI,NOR",1991,1997
high_schools.cgi?id=93ba0c28,Miami Killian,Miami,FL,Evan Cooper,DB,"PHI,ATL",1984,1989
high_schools.cgi?id=93ba0c28,Miami Killian,Miami,FL,Mark Cooper,G-T,"DEN,TAM",1983,1989
high_schools.cgi?id=93ba0c28,Miami Killian,Miami,FL,Reggie Sutton,DB,NOR,1987,1988
high_schools.cgi?id=93ba471e,Miami Jackson,Miami,FL,Elvis Dumervil,DE,"DEN,BAL,SFO",2006,2017
high_schools.cgi?id=93ba471e,Miami Jackson,Miami,FL,Stefan Logan,RB,"PIT,DET",2009,2012
high_schools.cgi?id=93ba471e,Miami Jackson,Miami,FL,Nick Ferguson ,DB,"NYJ,DEN,HOU",2000,2009
high_schools.cgi?id=93ba471e,Miami Jackson,Miami,FL,Curry Burns,DB,"HOU,NYG,WAS",2003,2006
high_schools.cgi?id=93ba471e,Miami Jackson,Miami,FL,David Little,LB,PIT,1981,1992
high_schools.cgi?id=93ba471e,Miami Jackson,Miami,FL,John Harris,DB,"SEA,MIN",1978,1988
high_schools.cgi?id=93ba471e,Miami Jackson,Miami,FL,Fred Robinson,LB-DE,"SDG,MIA",1984,1986
high_schools.cgi?id=93ba471e,Miami Jackson,Miami,FL,Cecil Johnson ,LB,TAM,1977,1985
high_schools.cgi?id=93ba471e,Miami Jackson,Miami,FL,David Rackley,WR,NOR,1985,1985
high_schools.cgi?id=93ba471e,Miami Jackson,Miami,FL,Joe McCall,RB,RAI,1984,1984
high_schools.cgi?id=93ba471e,Miami Jackson,Miami,FL,Mike Strachan ,RB,NOR,1975,1980
high_schools.cgi?id=93ba471e,Miami Jackson,Miami,FL,Ken Johnson,RB,NYG,1979,1979
high_schools.cgi?id=93ba471e,Miami Jackson,Miami,FL,Elliott Walker,RB,SFO,1978,1978
